5.0000e-02	5.0000e-04	0.0000e+00	5.0000e-04
1.0000e-01	6.6667e-04	3.8770e-04	1.0667e-03
1.5000e-01	7.6667e-04	4.8707e-04	1.6000e-03
2.0000e-01	1.0000e-03	5.8872e-04	2.2000e-03
2.5000e-01	1.2000e-03	6.9289e-04	2.7667e-03
3.0000e-01	1.1333e-03	7.4744e-04	3.4000e-03
3.5000e-01	1.2667e-03	8.1694e-04	4.0667e-03
4.0000e-01	1.2667e-03	8.7233e-04	4.5667e-03
4.5000e-01	1.2667e-03	9.1427e-04	5.1000e-03
5.0000e-01	1.0667e-03	9.4173e-04	5.5000e-03
5.5000e-01	1.2667e-03	9.6526e-04	6.2333e-03
6.0000e-01	9.0000e-04	9.7175e-04	6.6000e-03
6.5000e-01	1.2333e-03	9.7707e-04	7.3667e-03
7.0000e-01	1.2333e-03	1.0011e-03	7.9667e-03
7.5000e-01	1.4333e-03	1.0248e-03	8.8667e-03
8.0000e-01	1.1333e-03	1.0359e-03	9.5000e-03
8.5000e-01	1.1667e-03	1.0485e-03	1.0233e-02
9.0000e-01	1.2333e-03	1.0542e-03	1.0833e-02
9.5000e-01	1.2333e-03	1.0640e-03	1.1467e-02
1.0000e+00	1.2000e-03	1.0674e-03	1.2167e-02
1.0500e+00	1.4333e-03	1.0790e-03	1.2967e-02
1.1000e+00	1.5000e-03	1.0927e-03	1.3567e-02
1.1500e+00	1.3000e-03	1.1077e-03	1.4033e-02
1.2000e+00	1.6000e-03	1.1233e-03	1.4833e-02
1.2500e+00	1.1333e-03	1.1303e-03	1.5167e-02
1.3000e+00	1.3000e-03	1.1348e-03	1.5900e-02
1.3500e+00	1.3667e-03	1.1430e-03	1.6467e-02
1.4000e+00	1.6000e-03	1.1538e-03	1.7200e-02
1.4500e+00	1.4000e-03	1.1674e-03	1.7933e-02
1.5000e+00	1.4667e-03	1.1777e-03	1.8467e-02
1.5500e+00	1.4667e-03	1.1857e-03	1.9200e-02
1.6000e+00	1.3667e-03	1.1944e-03	1.9800e-02
1.6500e+00	1.6333e-03	1.2036e-03	2.0533e-02
1.7000e+00	1.3333e-03	1.2129e-03	2.1100e-02
1.7500e+00	1.0333e-03	1.2129e-03	2.1667e-02
1.8000e+00	1.1667e-03	1.2092e-03	2.2333e-02
1.8500e+00	1.6333e-03	1.2157e-03	2.3300e-02
1.9000e+00	1.4333e-03	1.2250e-03	2.3767e-02
1.9500e+00	1.6000e-03	1.2321e-03	2.4667e-02
2.0000e+00	1.4000e-03	1.2413e-03	2.5133e-02
2.0500e+00	1.4333e-03	1.2450e-03	2.5767e-02
2.1000e+00	1.1667e-03	1.2453e-03	2.6367e-02
2.1500e+00	1.2000e-03	1.2432e-03	2.7000e-02
2.2000e+00	1.3000e-03	1.2436e-03	2.7633e-02
2.2500e+00	9.6667e-04	1.2415e-03	2.8100e-02
2.3000e+00	1.0000e-03	1.2364e-03	2.8633e-02
2.3500e+00	1.0000e-03	1.2301e-03	2.9333e-02
2.4000e+00	1.0667e-03	1.2259e-03	2.9933e-02
2.4500e+00	1.1333e-03	1.2218e-03	3.0600e-02
2.5000e+00	1.1667e-03	1.2193e-03	3.1100e-02
2.5500e+00	1.3000e-03	1.2199e-03	3.1900e-02
2.6000e+00	1.4000e-03	1.2230e-03	3.2567e-02
2.6500e+00	1.5333e-03	1.2278e-03	3.3200e-02
2.7000e+00	1.2000e-03	1.2309e-03	3.3733e-02
2.7500e+00	1.3667e-03	1.2327e-03	3.4400e-02
2.8000e+00	1.2333e-03	1.2333e-03	3.4933e-02
2.8500e+00	1.0667e-03	1.2305e-03	3.5400e-02
2.9000e+00	1.3000e-03	1.2296e-03	3.6167e-02
2.9500e+00	1.2000e-03	1.2317e-03	3.6767e-02
3.0000e+00	1.0667e-03	1.2291e-03	3.7100e-02
3.0500e+00	1.0667e-03	1.2257e-03	3.7700e-02
3.1000e+00	1.2667e-03	1.2238e-03	3.8267e-02
3.1500e+00	1.1667e-03	1.2234e-03	3.8833e-02
3.2000e+00	1.2333e-03	1.2207e-03	3.9500e-02
3.2500e+00	1.3667e-03	1.2203e-03	4.0133e-02
3.3000e+00	1.3000e-03	1.2222e-03	4.0700e-02
3.3500e+00	1.4000e-03	1.2235e-03	4.1467e-02
3.4000e+00	1.2667e-03	1.2260e-03	4.1967e-02
3.4500e+00	1.3333e-03	1.2266e-03	4.2567e-02
3.5000e+00	1.2333e-03	1.2273e-03	4.3033e-02
3.5500e+00	1.3000e-03	1.2286e-03	4.3733e-02
3.6000e+00	1.2667e-03	1.2296e-03	4.4233e-02
3.6500e+00	1.4333e-03	1.2318e-03	4.4967e-02
3.7000e+00	1.5000e-03	1.2348e-03	4.5667e-02
3.7500e+00	1.3333e-03	1.2372e-03	4.6067e-02
3.8000e+00	1.4667e-03	1.2404e-03	4.6667e-02
3.8500e+00	1.6000e-03	1.2431e-03	4.7333e-02
3.9000e+00	1.7000e-03	1.2481e-03	4.8033e-02
3.9500e+00	1.6000e-03	1.2541e-03	4.8600e-02
4.0000e+00	1.1333e-03	1.2558e-03	4.8900e-02
4.0500e+00	1.1667e-03	1.2555e-03	4.9533e-02
4.1000e+00	1.3000e-03	1.2535e-03	5.0267e-02
