1.0000e+03	1.7155e-01	0.0000e+00	2.6050e-01
2.0000e+03	2.2500e-01	1.5275e-01	4.5520e-01
3.0000e+03	2.4230e-01	1.8033e-01	5.9465e-01
4.0000e+03	2.4475e-01	1.9668e-01	6.9785e-01
5.0000e+03	2.4870e-01	2.0727e-01	7.7910e-01
6.0000e+03	2.4635e-01	2.1405e-01	8.3635e-01
7.0000e+03	2.4255e-01	2.1853e-01	8.7615e-01
8.0000e+03	2.4770e-01	2.2195e-01	9.0800e-01
9.0000e+03	2.5035e-01	2.2514e-01	9.3125e-01
1.0000e+04	2.4930e-01	2.2765e-01	9.4790e-01
1.1000e+04	2.4590e-01	2.2958e-01	9.6115e-01
1.2000e+04	2.4055e-01	2.3084e-01	9.7150e-01
1.3000e+04	2.4355e-01	2.3172e-01	9.7840e-01
1.4000e+04	2.4810e-01	2.3269e-01	9.8475e-01
1.5000e+04	2.4710e-01	2.3380e-01	9.8880e-01
1.6000e+04	2.5220e-01	2.3473e-01	9.9165e-01
1.7000e+04	2.5255e-01	2.3567e-01	9.9420e-01
1.8000e+04	2.5185e-01	2.3648e-01	9.9595e-01
1.9000e+04	2.4820e-01	2.3718e-01	9.9710e-01
2.0000e+04	2.4785e-01	2.3768e-01	9.9800e-01
2.1000e+04	2.5070e-01	2.3820e-01	9.9835e-01
2.2000e+04	2.4510e-01	2.3861e-01	9.9870e-01
2.3000e+04	2.4450e-01	2.3891e-01	9.9900e-01
2.4000e+04	2.4575e-01	2.3920e-01	9.9925e-01
2.5000e+04	2.4965e-01	2.3950e-01	9.9940e-01
2.6000e+04	2.4850e-01	2.3985e-01	9.9950e-01
2.7000e+04	2.4475e-01	2.4006e-01	9.9970e-01
2.8000e+04	2.4250e-01	2.4020e-01	9.9980e-01
2.9000e+04	2.4650e-01	2.4040e-01	9.9980e-01
3.0000e+04	2.5045e-01	2.4075e-01	9.9985e-01
3.1000e+04	2.5055e-01	2.4111e-01	9.9995e-01
3.2000e+04	2.5250e-01	2.4145e-01	9.9995e-01
3.3000e+04	2.5175e-01	2.4176e-01	9.9995e-01
3.4000e+04	2.4940e-01	2.4205e-01	9.9995e-01
3.5000e+04	2.5115e-01	2.4234e-01	1.0000e+00
3.6000e+04	2.5010e-01	2.4254e-01	1.0000e+00
3.7000e+04	2.5010e-01	2.4272e-01	1.0000e+00
3.8000e+04	2.5260e-01	2.4293e-01	1.0000e+00
3.9000e+04	2.4465e-01	2.4307e-01	1.0000e+00
4.0000e+04	2.4585e-01	2.4311e-01	1.0000e+00
4.1000e+04	2.4195e-01	2.4313e-01	1.0000e+00
4.2000e+04	2.4515e-01	2.4316e-01	1.0000e+00
4.3000e+04	2.5075e-01	2.4328e-01	1.0000e+00
4.4000e+04	2.5245e-01	2.4350e-01	1.0000e+00
4.5000e+04	2.5545e-01	2.4374e-01	1.0000e+00
4.6000e+04	2.4505e-01	2.4381e-01	1.0000e+00
4.7000e+04	2.4675e-01	2.4385e-01	1.0000e+00
4.8000e+04	2.5005e-01	2.4392e-01	1.0000e+00
4.9000e+04	2.4895e-01	2.4404e-01	1.0000e+00
5.0000e+04	2.5120e-01	2.4415e-01	1.0000e+00
5.1000e+04	2.4835e-01	2.4426e-01	1.0000e+00
5.2000e+04	2.4755e-01	2.4432e-01	1.0000e+00
5.3000e+04	2.5030e-01	2.4441e-01	1.0000e+00
5.4000e+04	2.5060e-01	2.4453e-01	1.0000e+00
5.5000e+04	2.4695e-01	2.4461e-01	1.0000e+00
5.6000e+04	2.4740e-01	2.4467e-01	1.0000e+00
5.7000e+04	2.4515e-01	2.4467e-01	1.0000e+00
5.8000e+04	2.4885e-01	2.4472e-01	1.0000e+00
5.9000e+04	2.4950e-01	2.4476e-01	1.0000e+00
6.0000e+04	2.4135e-01	2.4476e-01	1.0000e+00
6.1000e+04	2.4520e-01	2.4472e-01	1.0000e+00
6.2000e+04	2.4730e-01	2.4476e-01	1.0000e+00
6.3000e+04	2.4285e-01	2.4481e-01	1.0000e+00
6.4000e+04	2.4620e-01	2.4483e-01	1.0000e+00
6.5000e+04	2.4205e-01	2.4482e-01	1.0000e+00
6.6000e+04	2.4190e-01	2.4479e-01	1.0000e+00
6.7000e+04	2.4260e-01	2.4478e-01	1.0000e+00
6.8000e+04	2.4615e-01	2.4480e-01	1.0000e+00
6.9000e+04	2.5110e-01	2.4490e-01	1.0000e+00
7.0000e+04	2.5515e-01	2.4501e-01	1.0000e+00
7.1000e+04	2.4970e-01	2.4509e-01	1.0000e+00
7.2000e+04	2.4850e-01	2.4517e-01	1.0000e+00
7.3000e+04	2.5265e-01	2.4524e-01	1.0000e+00
7.4000e+04	2.4995e-01	2.4531e-01	1.0000e+00
7.5000e+04	2.4780e-01	2.4536e-01	1.0000e+00
7.6000e+04	2.4465e-01	2.4540e-01	1.0000e+00
7.7000e+04	2.5290e-01	2.4543e-01	1.0000e+00
7.8000e+04	2.5305e-01	2.4555e-01	1.0000e+00
7.9000e+04	2.4740e-01	2.4561e-01	1.0000e+00
8.0000e+04	2.4630e-01	2.4562e-01	1.0000e+00
8.1000e+04	2.5245e-01	2.4566e-01	1.0000e+00
8.2000e+04	2.4465e-01	2.4571e-01	1.0000e+00
8.3000e+04	2.4335e-01	2.4569e-01	1.0000e+00
8.4000e+04	2.4750e-01	2.4568e-01	1.0000e+00
8.5000e+04	2.4410e-01	2.4570e-01	1.0000e+00
8.6000e+04	2.4720e-01	2.4568e-01	1.0000e+00
8.7000e+04	2.4970e-01	2.4572e-01	1.0000e+00
8.8000e+04	2.4860e-01	2.4574e-01	1.0000e+00
8.9000e+04	2.4655e-01	2.4576e-01	1.0000e+00
9.0000e+04	2.5020e-01	2.4580e-01	1.0000e+00
9.1000e+04	2.5305e-01	2.4587e-01	1.0000e+00
9.2000e+04	2.5005e-01	2.4592e-01	1.0000e+00
9.3000e+04	2.5150e-01	2.4596e-01	1.0000e+00
9.4000e+04	2.5130e-01	2.4603e-01	1.0000e+00
9.5000e+04	2.4745e-01	2.4604e-01	1.0000e+00
9.6000e+04	2.4700e-01	2.4606e-01	1.0000e+00
9.7000e+04	2.4980e-01	2.4609e-01	1.0000e+00
9.8000e+04	2.4855e-01	2.4612e-01	1.0000e+00
9.9000e+04	2.4630e-01	2.4614e-01	1.0000e+00
1.0000e+05	2.4545e-01	2.4614e-01	1.0000e+00
1.0000e+03	1.7550e-01	0.0000e+00	2.6740e-01
2.0000e+03	2.2140e-01	1.5431e-01	4.5820e-01
3.0000e+03	2.4270e-01	1.7987e-01	5.9765e-01
4.0000e+03	2.4415e-01	1.9635e-01	7.0180e-01
5.0000e+03	2.5140e-01	2.0696e-01	7.8025e-01
6.0000e+03	2.4825e-01	2.1401e-01	8.3765e-01
7.0000e+03	2.4825e-01	2.1905e-01	8.8000e-01
8.0000e+03	2.4525e-01	2.2249e-01	9.0955e-01
9.0000e+03	2.4645e-01	2.2479e-01	9.3335e-01
1.0000e+04	2.4725e-01	2.2691e-01	9.5000e-01
1.1000e+04	2.4905e-01	2.2879e-01	9.6360e-01
1.2000e+04	2.4525e-01	2.3039e-01	9.7425e-01
1.3000e+04	2.4730e-01	2.3170e-01	9.8015e-01
1.4000e+04	2.4890e-01	2.3293e-01	9.8560e-01
1.5000e+04	2.5125e-01	2.3409e-01	9.8950e-01
