8.7590e+01	1.5000e-04	0.0000e+00	1.5000e-04
1.7518e+02	8.5000e-04	3.1810e-04	8.5000e-04
2.6277e+02	2.2500e-03	7.2292e-04	2.3000e-03
3.5036e+02	3.0000e-03	1.1838e-03	3.0500e-03
4.3795e+02	4.9500e-03	1.7776e-03	5.0500e-03
5.2554e+02	6.3500e-03	2.4362e-03	6.4500e-03
6.1313e+02	9.2000e-03	3.2257e-03	9.4500e-03
7.0072e+02	1.1750e-02	4.1325e-03	1.2150e-02
7.8831e+02	1.4900e-02	5.1443e-03	1.5550e-02
8.7590e+02	1.8450e-02	6.3030e-03	1.9300e-02
9.6349e+02	2.1800e-02	7.5704e-03	2.2750e-02
1.0511e+03	2.5100e-02	8.8949e-03	2.6350e-02
1.1387e+03	2.8800e-02	1.0293e-02	3.0500e-02
1.2263e+03	3.2400e-02	1.1746e-02	3.4650e-02
1.3139e+03	3.6100e-02	1.3230e-02	3.8700e-02
1.4014e+03	4.0450e-02	1.4782e-02	4.3450e-02
1.4890e+03	4.4300e-02	1.6406e-02	4.8150e-02
1.5766e+03	4.8750e-02	1.8078e-02	5.3200e-02
1.6642e+03	5.3450e-02	1.9819e-02	5.8450e-02
1.7518e+03	5.8000e-02	2.1613e-02	6.3900e-02
1.8394e+03	6.2900e-02	2.3453e-02	6.9750e-02
1.9270e+03	6.7750e-02	2.5360e-02	7.5400e-02
2.0146e+03	7.2400e-02	2.7301e-02	8.1350e-02
2.1022e+03	7.7600e-02	2.9271e-02	8.7400e-02
2.1898e+03	8.2300e-02	3.1298e-02	9.3550e-02
2.2773e+03	8.7000e-02	3.3349e-02	9.9350e-02
2.3649e+03	9.1750e-02	3.5428e-02	1.0600e-01
2.4525e+03	9.6650e-02	3.7529e-02	1.1200e-01
2.5401e+03	1.0050e-01	3.9630e-02	1.1760e-01
2.6277e+03	1.0470e-01	4.1723e-02	1.2345e-01
2.7153e+03	1.0895e-01	4.3831e-02	1.2945e-01
2.8029e+03	1.1405e-01	4.5944e-02	1.3590e-01
2.8905e+03	1.1860e-01	4.8083e-02	1.4215e-01
2.9781e+03	1.2370e-01	5.0235e-02	1.4885e-01
3.0657e+03	1.2785e-01	5.2389e-02	1.5515e-01
3.1532e+03	1.3185e-01	5.4536e-02	1.6155e-01
3.2408e+03	1.3615e-01	5.6682e-02	1.6720e-01
3.3284e+03	1.4000e-01	5.8829e-02	1.7355e-01
3.4160e+03	1.4505e-01	6.0978e-02	1.8005e-01
3.5036e+03	1.4965e-01	6.3138e-02	1.8660e-01
3.5912e+03	1.5425e-01	6.5298e-02	1.9390e-01
3.6788e+03	1.5865e-01	6.7468e-02	1.9980e-01
3.7664e+03	1.6390e-01	6.9641e-02	2.0705e-01
3.8540e+03	1.7010e-01	7.1857e-02	2.1485e-01
3.9416e+03	1.7630e-01	7.4101e-02	2.2275e-01
4.0291e+03	1.8055e-01	7.6371e-02	2.2950e-01
4.1167e+03	1.8550e-01	7.8644e-02	2.3650e-01
4.2043e+03	1.9155e-01	8.0931e-02	2.4425e-01
4.2919e+03	1.9550e-01	8.3220e-02	2.5185e-01
4.3795e+03	1.9970e-01	8.5511e-02	2.5815e-01
4.4671e+03	2.0385e-01	8.7790e-02	2.6450e-01
4.5547e+03	2.0875e-01	9.0066e-02	2.7200e-01
4.6423e+03	2.1430e-01	9.2362e-02	2.7920e-01
4.7299e+03	2.1850e-01	9.4656e-02	2.8575e-01
4.8174e+03	2.2430e-01	9.6964e-02	2.9335e-01
4.9050e+03	2.2955e-01	9.9276e-02	3.0065e-01
4.9926e+03	2.3380e-01	1.0160e-01	3.0700e-01
5.0802e+03	2.3715e-01	1.0391e-01	3.1290e-01
5.1678e+03	2.4095e-01	1.0619e-01	3.1920e-01
5.2554e+03	2.4615e-01	1.0848e-01	3.2630e-01
5.3430e+03	2.4955e-01	1.1076e-01	3.3230e-01
5.4306e+03	2.5295e-01	1.1303e-01	3.3845e-01
5.5182e+03	2.5735e-01	1.1529e-01	3.4550e-01
5.6058e+03	2.6045e-01	1.1753e-01	3.5155e-01
5.6934e+03	2.6350e-01	1.1975e-01	3.5725e-01
5.7809e+03	2.6645e-01	1.2196e-01	3.6295e-01
5.8685e+03	2.7005e-01	1.2414e-01	3.6965e-01
5.9561e+03	2.7400e-01	1.2631e-01	3.7575e-01
6.0437e+03	2.7815e-01	1.2849e-01	3.8335e-01
6.1313e+03	2.8300e-01	1.3066e-01	3.9070e-01
6.2189e+03	2.8710e-01	1.3284e-01	3.9670e-01
6.3065e+03	2.9005e-01	1.3501e-01	4.0220e-01
6.3941e+03	2.9395e-01	1.3716e-01	4.0830e-01
6.4817e+03	2.9825e-01	1.3931e-01	4.1470e-01
6.5692e+03	3.0135e-01	1.4144e-01	4.2000e-01
6.6568e+03	3.0545e-01	1.4357e-01	4.2655e-01
6.7444e+03	3.0930e-01	1.4569e-01	4.3225e-01
6.8320e+03	3.1395e-01	1.4782e-01	4.3910e-01
6.9196e+03	3.1695e-01	1.4994e-01	4.4440e-01
7.0072e+03	3.1900e-01	1.5205e-01	4.4975e-01
7.0948e+03	3.2215e-01	1.5413e-01	4.5555e-01
7.1824e+03	3.2625e-01	1.5620e-01	4.6170e-01
7.2700e+03	3.2855e-01	1.5826e-01	4.6750e-01
7.3576e+03	3.3100e-01	1.6030e-01	4.7235e-01
7.4452e+03	3.3350e-01	1.6233e-01	4.7730e-01
7.5327e+03	3.3645e-01	1.6433e-01	4.8290e-01
7.6203e+03	3.3845e-01	1.6633e-01	4.8810e-01
7.7079e+03	3.4150e-01	1.6830e-01	4.9310e-01
7.7955e+03	3.4405e-01	1.7026e-01	4.9870e-01
7.8831e+03	3.4715e-01	1.7222e-01	5.0395e-01
7.9707e+03	3.4910e-01	1.7415e-01	5.0835e-01
8.0583e+03	3.5275e-01	1.7607e-01	5.1365e-01
8.1459e+03	3.5545e-01	1.7799e-01	5.1955e-01
8.2335e+03	3.5890e-01	1.7990e-01	5.2470e-01
8.3211e+03	3.6080e-01	1.8179e-01	5.2945e-01
8.4086e+03	3.6255e-01	1.8366e-01	5.3390e-01
8.4962e+03	3.6505e-01	1.8551e-01	5.3895e-01
8.5838e+03	3.6700e-01	1.8736e-01	5.4395e-01
8.6714e+03	3.6915e-01	1.8918e-01	5.4945e-01
8.7590e+03	3.7265e-01	1.9100e-01	5.5450e-01
8.7590e+01	1.5000e-04	0.0000e+00	1.5000e-04
1.7518e+02	1.0500e-03	3.0816e-04	1.0500e-03
2.6277e+02	1.7500e-03	6.4353e-04	1.8000e-03
3.5036e+02	2.9500e-03	1.0496e-03	3.0500e-03
4.3795e+02	4.4500e-03	1.5536e-03	4.6500e-03
5.2554e+02	6.9000e-03	2.2512e-03	7.2000e-03
6.1313e+02	9.1000e-03	3.0533e-03	9.5500e-03
7.0072e+02	1.1700e-02	3.9780e-03	1.2150e-02
7.8831e+02	1.4850e-02	5.0075e-03	1.5400e-02
8.7590e+02	1.7850e-02	6.1401e-03	1.8700e-02
9.6349e+02	2.0750e-02	7.3483e-03	2.2100e-02
1.0511e+03	2.4400e-02	8.6184e-03	2.6250e-02
1.1387e+03	2.7150e-02	9.9286e-03	2.9150e-02
1.2263e+03	3.0950e-02	1.1305e-02	3.3500e-02
1.3139e+03	3.5300e-02	1.2754e-02	3.8550e-02
1.4014e+03	4.0000e-02	1.4329e-02	4.3650e-02
1.4890e+03	4.3650e-02	1.5925e-02	4.7900e-02
1.5766e+03	4.8750e-02	1.7611e-02	5.3600e-02
1.6642e+03	5.2650e-02	1.9348e-02	5.8150e-02
1.7518e+03	5.8500e-02	2.1160e-02	6.4500e-02
1.8394e+03	6.2950e-02	2.3050e-02	6.9650e-02
1.9270e+03	6.7300e-02	2.4956e-02	7.4900e-02
2.0146e+03	7.2450e-02	2.6909e-02	8.1200e-02
2.1022e+03	7.7300e-02	2.8913e-02	8.7050e-02
2.1898e+03	8.1800e-02	3.0943e-02	9.2900e-02
2.2773e+03	8.6700e-02	3.2983e-02	9.9250e-02
2.3649e+03	9.2600e-02	3.5080e-02	1.0625e-01
2.4525e+03	9.7550e-02	3.7219e-02	1.1205e-01
2.5401e+03	1.0330e-01	3.9399e-02	1.1895e-01
2.6277e+03	1.0895e-01	4.1618e-02	1.2600e-01
2.7153e+03	1.1430e-01	4.3866e-02	1.3245e-01
2.8029e+03	1.1855e-01	4.6131e-02	1.3810e-01
2.8905e+03	1.2310e-01	4.8396e-02	1.4500e-01
2.9781e+03	1.2735e-01	5.0664e-02	1.5150e-01
