
5.504e-01	1.901e-01	3.683e-01	6.018e+00
5.586e-01	1.919e-01	3.770e-01	6.005e+00
5.524e-01	1.916e-01	3.722e-01	5.991e+00
5.607e-01	1.938e-01	3.710e-01	5.993e+00
5.515e-01	1.927e-01	3.628e-01	6.043e+00
5.571e-01	1.916e-01	3.686e-01	6.132e+00
5.660e-01	1.978e-01	3.815e-01	5.992e+00
5.550e-01	1.939e-01	3.684e-01	5.985e+00
5.570e-01	1.947e-01	3.724e-01	5.961e+00
5.548e-01	1.919e-01	3.657e-01	5.988e+00
5.630e-01	1.965e-01	3.782e-01	6.005e+00
5.647e-01	1.949e-01	3.772e-01	5.986e+00
5.534e-01	1.952e-01	3.678e-01	6.013e+00
5.599e-01	1.954e-01	3.824e-01	5.996e+00
8.904e-01	3.361e-01	4.838e-01	8.925e+00
8.953e-01	3.361e-01	4.891e-01	8.942e+00
1.000e+00	4.680e-01	4.946e-01	2.979e+01
1.000e+00	4.660e-01	4.984e-01	2.942e+01
